,id,date,place,screen_name,text,cleansing,case fold,stopwords,stemming,detokens
2230,1674383140033556480,2023-06-29 11:43:43,Jawa Tengah,Nulyssa0,"Prabowo Subianto pelanggar HAM berat, tidak pantas jadi presiden
#PrabowoAntekORBA #PrabowoSubianto #Prabowo… https://t.co/4cPLbL6br8",Prabowo Subianto pelanggar berat tidak pantas jadi presiden PrabowoAntekORBA PrabowoSubianto Prabowo,prabowo subianto pelanggar berat tidak pantas jadi presiden prabowoantekorba prabowosubianto prabowo,"['pelanggar', 'berat', 'presiden', 'prabowoantekorba', 'prabowosubianto']","['langgar', 'berat', 'presiden', 'prabowoantekorba', 'prabowosubianto']",langgar berat presiden prabowoantekorba prabowosubianto
2231,1674380908122750981,2023-06-29 11:34:51,Kota Tangerang,tangerang_prmn,"Prabowo Subianto Kena Prank, Jokowi Dipastikan Dukung Ganjar Pranowo pada Pilpres 2024

https://t.co/aiBMLNBw8W",Prabowo Subianto Kena Prank Jokowi Dipastikan Dukung Ganjar Pranowo pada Pilpres,prabowo subianto kena prank jokowi dipastikan dukung ganjar pranowo pada pilpres,"['kena', 'prank', 'jokowi', 'dukung', 'pilpres']","['kena', 'prank', 'jokowi', 'dukung', 'pilpres']",kena prank jokowi dukung pilpres
2232,1674380796550070273,2023-06-29 11:34:25,Khoiril Anwar,KhoirilAnwar_,RT @Kemhan_RI: Menteri Pertahanan Prabowo Subianto @prabowo beserta segenap keluarga besar Kementerian Pertahanan mengucapkan Selamat Hari…,Menteri Pertahanan Prabowo Subianto beserta segenap keluarga besar Kementerian Pertahanan mengucapkan Selamat Hari,menteri pertahanan prabowo subianto beserta segenap keluarga besar kementerian pertahanan mengucapkan selamat hari,"['menteri', 'pertahanan', 'beserta', 'segenap', 'keluarga', 'kementerian', 'pertahanan', 'selamat']","['menteri', 'tahan', 'serta', 'segenap', 'keluarga', 'menteri', 'tahan', 'selamat']",menteri tahan serta segenap keluarga menteri tahan selamat
2233,1674380430290853889,2023-06-29 11:32:57,,Tondijii,Pena 98 : Prabowo Subianto pelanggar HAM berat https://t.co/cxrXFcfHnV,Pena Prabowo Subianto pelanggar berat,pena prabowo subianto pelanggar berat,"['pena', 'pelanggar', 'berat']","['pena', 'langgar', 'berat']",pena langgar berat
2234,1674380093161095168,2023-06-29 11:31:37,,Tondijii,Prabowo Subianto pelanggar HAM berat pantaskah jadi presiden? https://t.co/r7Qkh65Ol0,Prabowo Subianto pelanggar berat pantaskah jadi presiden,prabowo subianto pelanggar berat pantaskah jadi presiden,"['pelanggar', 'berat', 'pantaskah', 'presiden']","['langgar', 'berat', 'pantas', 'presiden']",langgar berat pantas presiden
2235,1674379634023215104,2023-06-29 11:29:47,,indeks_politika,Cimahi - Menteri Pertahanan (Menhan) Prabowo Subianto pagi ini melaksanakan salat Idul Adha (Ied) di Stadion Mandal… https://t.co/iag64eK3WC,Cimahi Menteri Pertahanan Menhan Prabowo Subianto pagi melaksanakan salat Idul Adha Stadion Mandal,cimahi menteri pertahanan menhan prabowo subianto pagi melaksanakan salat idul adha stadion mandal,"['cimahi', 'menteri', 'pertahanan', 'menhan', 'pagi', 'melaksanakan', 'salat', 'idul', 'adha', 'stadion', 'mandal']","['cimahi', 'menteri', 'tahan', 'menhan', 'pagi', 'laksana', 'salat', 'idul', 'adha', 'stadion', 'mandal']",cimahi menteri tahan menhan pagi laksana salat idul adha stadion mandal
2236,1674378018759020544,2023-06-29 11:23:22,,adewoyeronke,@Gus_Raharjo @ganjarpranowo Perkenalkan saya Aryo Djojohadikusumo putra bapak Hashim Djojohadikusumo sekaligus pona… https://t.co/ku2dGC4Jim,Perkenalkan saya Aryo Djojohadikusumo putra bapak Hashim Djojohadikusumo sekaligus pona,perkenalkan saya aryo djojohadikusumo putra bapak hashim djojohadikusumo sekaligus pona,"['perkenalkan', 'aryo', 'djojohadikusumo', 'putra', 'hashim', 'djojohadikusumo', 'pona']","['kenal', 'aryo', 'djojohadikusumo', 'putra', 'hashim', 'djojohadikusumo', 'pona']",kenal aryo djojohadikusumo putra hashim djojohadikusumo pona
2237,1674377820410380288,2023-06-29 11:22:35,mitten im Nirgendwo,spectre_ai4cos,"RT @Kemhan_RI: Menteri Pertahanan Prabowo Subianto @prabowo, melaksanakan sholat Idul Adha 1444 H/2023 M berjamaah, bersama warga Bandung B…",Menteri Pertahanan Prabowo Subianto melaksanakan sholat Idul Adha berjamaah bersama warga Bandung ,menteri pertahanan prabowo subianto melaksanakan sholat idul adha berjamaah bersama warga bandung ,"['menteri', 'pertahanan', 'melaksanakan', 'sholat', 'idul', 'adha', 'berjamaah', 'warga', 'bandung']","['menteri', 'tahan', 'laksana', 'sholat', 'idul', 'adha', 'jamaah', 'warga', 'bandung']",menteri tahan laksana sholat idul adha jamaah warga bandung
2238,1674377762377957378,2023-06-29 11:22:21,"Kota Surabaya, Jawa Timur",tonaytoni1,Erick Thohir menjadi cawapres Ganjar Pranowo. Sementara tokoh-tokoh potensial cawapres Prabowo Subianto tidak ada y… https://t.co/L89FBB6yux,Erick Thohir menjadi cawapres Ganjar Pranowo Sementara tokoh tokoh potensial cawapres Prabowo Subianto tidak ,erick thohir menjadi cawapres ganjar pranowo sementara tokoh tokoh potensial cawapres prabowo subianto tidak ,"['erick', 'thohir', 'cawapres', 'tokoh', 'tokoh', 'potensial', 'cawapres']","['erick', 'thohir', 'cawapres', 'tokoh', 'tokoh', 'potensial', 'cawapres']",erick thohir cawapres tokoh tokoh potensial cawapres
2239,1674377254636498945,2023-06-29 11:20:20,🇮🇩Nusantara🇮🇩,TrisnadiWallet,"RT @catatanganjar: Ganjar Pranowo memuncaki elektabilitas (29,3 persen), disusul oleh Prabowo Subianto (24,6 persen) dan Anies Baswedan (16…",Ganjar Pranowo memuncaki elektabilitas persen disusul oleh Prabowo Subianto persen Anies Baswedan,ganjar pranowo memuncaki elektabilitas persen disusul oleh prabowo subianto persen anies baswedan,"['memuncaki', 'elektabilitas', 'persen', 'disusul', 'persen']","['puncak', 'elektabilitas', 'persen', 'susul', 'persen']",puncak elektabilitas persen susul persen
2240,1674376672244809729,2023-06-29 11:18:01,,RastamanDiaz,"Prabowo Subianto Ucapkan Selamat Idul Adha dan Serahkan Hewan Kurban Ke Warga Cikalong
https://t.co/lbOrNdcV4d… https://t.co/BMjaD3ZPGM",Prabowo Subianto Ucapkan Selamat Idul Adha Serahkan Hewan Kurban Warga Cikalong,prabowo subianto ucapkan selamat idul adha serahkan hewan kurban warga cikalong,"['ucapkan', 'selamat', 'idul', 'adha', 'serahkan', 'hewan', 'kurban', 'warga', 'cikalong']","['ucap', 'selamat', 'idul', 'adha', 'serah', 'hewan', 'kurban', 'warga', 'cikalong']",ucap selamat idul adha serah hewan kurban warga cikalong
2241,1674375871938060289,2023-06-29 11:14:50,,Chaves1305,"RT @prps_08: Presidium Relawan Prabowo Subianto mengucapkan ""Selamat Idul Adha 1444 H. 
#prabowopresiden2024 #prabowo #PSD
#PrabowoSimbolDa…",Presidium Relawan Prabowo Subianto mengucapkan Selamat Idul Adha prabowopresiden prabowo PrabowoSimbolDa,presidium relawan prabowo subianto mengucapkan selamat idul adha prabowopresiden prabowo prabowosimbolda,"['presidium', 'relawan', 'selamat', 'idul', 'adha', 'prabowopresiden', 'prabowosimbolda']","['presidium', 'rawan', 'selamat', 'idul', 'adha', 'prabowopresiden', 'prabowosimbolda']",presidium rawan selamat idul adha prabowopresiden prabowosimbolda
2242,1674375548028723200,2023-06-29 11:13:33,Surabaya,ngopibareng_id,Ketua umum Partai Gerindra Prabowo Subianto menyerahkan dua ekor sapi kurban jenis limosin ke Pondok Pesantren Lirb… https://t.co/6qOPyE2Tal,Ketua umum Partai Gerindra Prabowo Subianto menyerahkan ekor sapi kurban jenis limosin Pondok Pesantren Lirb,ketua umum partai gerindra prabowo subianto menyerahkan ekor sapi kurban jenis limosin pondok pesantren lirb,"['ketua', 'partai', 'gerindra', 'menyerahkan', 'ekor', 'sapi', 'kurban', 'jenis', 'limosin', 'pondok', 'pesantren', 'lirb']","['ketua', 'partai', 'gerindra', 'serah', 'ekor', 'sapi', 'kurban', 'jenis', 'limosin', 'pondok', 'pesantren', 'lirb']",ketua partai gerindra serah ekor sapi kurban jenis limosin pondok pesantren lirb
2243,1674375211452600322,2023-06-29 11:12:13,"Bogor, Jawa Barat",bendolganteng,@smaradahana1605 Apakah Prabowo Subianto juga orang yang paling baik? Belum tentu juga  kalau gak suka dengan Ganja… https://t.co/katF8kQHif,Apakah Prabowo Subianto juga orang yang paling baik Belum tentu juga kalau suka dengan Ganja,apakah prabowo subianto juga orang yang paling baik belum tentu juga kalau suka dengan ganja,"['orang', 'suka', 'ganja']","['orang', 'suka', 'ganja']",orang suka ganja
2244,1674375156788236288,2023-06-29 11:12:00,Jakarta,jawapos,"Menhan Prabowo Subianto Segera Serahkan Pesawat Hercules Baru kepada TNI-AU

https://t.co/z7mHx8o0L4",Menhan Prabowo Subianto Segera Serahkan Pesawat Hercules Baru kepada ,menhan prabowo subianto segera serahkan pesawat hercules baru kepada ,"['menhan', 'serahkan', 'pesawat', 'hercules']","['menhan', 'serah', 'pesawat', 'hercules']",menhan serah pesawat hercules
2245,1674374582852259845,2023-06-29 11:09:43,,DemokratGalus,"RT @AmirDemokrat: Sementara itu, tidak ada tokoh yang unggul signifikan di survei sebagai cawapres Prabowo Subianto. #newsupdate #update #n…",Sementara tidak tokoh yang unggul signifikan survei sebagai cawapres Prabowo Subianto newsupdate update ,sementara tidak tokoh yang unggul signifikan survei sebagai cawapres prabowo subianto newsupdate update ,"['tokoh', 'unggul', 'signifikan', 'survei', 'cawapres', 'newsupdate', 'update']","['tokoh', 'unggul', 'signifikan', 'survei', 'cawapres', 'newsupdate', 'update']",tokoh unggul signifikan survei cawapres newsupdate update
2246,1674373441523417089,2023-06-29 11:05:11,Pulo Gadung,tvOneNews,"Hari Raya Idul Adha, Menhan Prabowo Subianto Berikan 2 Sapi Kurban ke Ponpes Tebuireng dan Tambakberas, Jombang https://t.co/KB6ybhhq3R",Hari Raya Idul Adha Menhan Prabowo Subianto Berikan Sapi Kurban Ponpes Tebuireng Tambakberas Jombang,hari raya idul adha menhan prabowo subianto berikan sapi kurban ponpes tebuireng tambakberas jombang,"['raya', 'idul', 'adha', 'menhan', 'sapi', 'kurban', 'ponpes', 'tebuireng', 'tambakberas', 'jombang']","['raya', 'idul', 'adha', 'menhan', 'sapi', 'kurban', 'ponpes', 'tebuireng', 'tambakberas', 'jombang']",raya idul adha menhan sapi kurban ponpes tebuireng tambakberas jombang
2247,1674373341040476160,2023-06-29 11:04:47,,FSugalan,"Prabowo Subianto pelanggar Ham berat pantaskah jadi presiden
#PelanggarHamBerat
#MenolakLupa https://t.co/KkE46NpraU",Prabowo Subianto pelanggar berat pantaskah jadi presiden PelanggarHamBerat MenolakLupa,prabowo subianto pelanggar berat pantaskah jadi presiden pelanggarhamberat menolaklupa,"['pelanggar', 'berat', 'pantaskah', 'presiden', 'pelanggarhamberat', 'menolaklupa']","['langgar', 'berat', 'pantas', 'presiden', 'pelanggarhamberat', 'menolaklupa']",langgar berat pantas presiden pelanggarhamberat menolaklupa
2248,1674373328067506176,2023-06-29 11:04:44,,FSugalan,"Prabowo Subianto pelanggar Ham berat pantaskah jadi presiden
#PelanggarHamBerat
#MenolakLupa https://t.co/uc3QPai2Ti",Prabowo Subianto pelanggar berat pantaskah jadi presiden PelanggarHamBerat MenolakLupa,prabowo subianto pelanggar berat pantaskah jadi presiden pelanggarhamberat menolaklupa,"['pelanggar', 'berat', 'pantaskah', 'presiden', 'pelanggarhamberat', 'menolaklupa']","['langgar', 'berat', 'pantas', 'presiden', 'pelanggarhamberat', 'menolaklupa']",langgar berat pantas presiden pelanggarhamberat menolaklupa
2249,1674373303501467648,2023-06-29 11:04:38,,FSugalan,"Prabowo Subianto pelanggar Ham berat pantaskah jadi presiden
#PelanggarHamBerat
#MenolakLupa https://t.co/xjlmkH60cU",Prabowo Subianto pelanggar berat pantaskah jadi presiden PelanggarHamBerat MenolakLupa,prabowo subianto pelanggar berat pantaskah jadi presiden pelanggarhamberat menolaklupa,"['pelanggar', 'berat', 'pantaskah', 'presiden', 'pelanggarhamberat', 'menolaklupa']","['langgar', 'berat', 'pantas', 'presiden', 'pelanggarhamberat', 'menolaklupa']",langgar berat pantas presiden pelanggarhamberat menolaklupa
2250,1674373274476900354,2023-06-29 11:04:31,,FSugalan,"Prabowo Subianto pelanggar Ham berat pantaskah jadi presiden
#PelanggarHamBerat
#MenolakLupa https://t.co/7H214sVe8j",Prabowo Subianto pelanggar berat pantaskah jadi presiden PelanggarHamBerat MenolakLupa,prabowo subianto pelanggar berat pantaskah jadi presiden pelanggarhamberat menolaklupa,"['pelanggar', 'berat', 'pantaskah', 'presiden', 'pelanggarhamberat', 'menolaklupa']","['langgar', 'berat', 'pantas', 'presiden', 'pelanggarhamberat', 'menolaklupa']",langgar berat pantas presiden pelanggarhamberat menolaklupa
2251,1674373254394572801,2023-06-29 11:04:26,,FSugalan,"Prabowo Subianto pelanggar Ham berat pantaskah jadi presiden
#PelanggarHamBerat
#MenolakLupa https://t.co/lDxt2QnEuU",Prabowo Subianto pelanggar berat pantaskah jadi presiden PelanggarHamBerat MenolakLupa,prabowo subianto pelanggar berat pantaskah jadi presiden pelanggarhamberat menolaklupa,"['pelanggar', 'berat', 'pantaskah', 'presiden', 'pelanggarhamberat', 'menolaklupa']","['langgar', 'berat', 'pantas', 'presiden', 'pelanggarhamberat', 'menolaklupa']",langgar berat pantas presiden pelanggarhamberat menolaklupa
2252,1674373078254747649,2023-06-29 11:03:44,"Kota Surabaya, Jawa Timur",Telik1112,"""Ada nama Prabowo Subianto pd fakta temuan, misalnya Dewan Kehormatan Perwira diputuskan yg bersangkutan terlibat k… https://t.co/VLPMaaNPMG", nama Prabowo Subianto fakta temuan misalnya Dewan Kehormatan Perwira diputuskan bersangkutan terlibat , nama prabowo subianto fakta temuan misalnya dewan kehormatan perwira diputuskan bersangkutan terlibat ,"['nama', 'fakta', 'temuan', 'dewan', 'kehormatan', 'perwira', 'diputuskan', 'bersangkutan', 'terlibat']","['nama', 'fakta', 'temu', 'dewan', 'hormat', 'perwira', 'putus', 'sangkut', 'libat']",nama fakta temu dewan hormat perwira putus sangkut libat
2253,1674373074706386944,2023-06-29 11:03:44,"Kota Surabaya, Jawa Timur",Telik1112,"Dalam hal ini, Erwin menyindir sosok Ketua Umum Partai Gerindra Prabowo Subianto, yang disebut-sebut terlibat dalam… https://t.co/BTlmwKaLGB",Dalam Erwin menyindir sosok Ketua Umum Partai Gerindra Prabowo Subianto yang disebut sebut terlibat dalam,dalam erwin menyindir sosok ketua umum partai gerindra prabowo subianto yang disebut sebut terlibat dalam,"['erwin', 'menyindir', 'sosok', 'ketua', 'partai', 'gerindra', 'terlibat']","['erwin', 'sindir', 'sosok', 'ketua', 'partai', 'gerindra', 'libat']",erwin sindir sosok ketua partai gerindra libat
2254,1674372140458704898,2023-06-29 11:00:01,,Pantaucom_,"Sorakan antusias warga yang sudah memenuhi stadion ketika Menhan Prabowo Subianto di Stadion Mandalamukti, Cimahi u… https://t.co/XD5ZAyquWg",Sorakan antusias warga yang sudah memenuhi stadion ketika Menhan Prabowo Subianto Stadion Mandalamukti Cimahi ,sorakan antusias warga yang sudah memenuhi stadion ketika menhan prabowo subianto stadion mandalamukti cimahi ,"['sorakan', 'antusias', 'warga', 'memenuhi', 'stadion', 'menhan', 'stadion', 'mandalamukti', 'cimahi']","['sorak', 'antusias', 'warga', 'penuh', 'stadion', 'menhan', 'stadion', 'mandalamukti', 'cimahi']",sorak antusias warga penuh stadion menhan stadion mandalamukti cimahi
2255,1674369769242529792,2023-06-29 10:50:35,"Bogor, Indonesia",aryansptraa,Prabowo Subianto sukses membangkitkan semangat kader Gerindra! AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo,Prabowo Subianto sukses membangkitkan semangat kader Gerindra AllInPrabowo dekade mendingprabowo terusmajubersamaprabowo,prabowo subianto sukses membangkitkan semangat kader gerindra allinprabowo dekade mendingprabowo terusmajubersamaprabowo,"['sukses', 'membangkitkan', 'semangat', 'kader', 'gerindra', 'allinprabowo', 'dekade', 'mendingprabowo', 'terusmajubersamaprabowo']","['sukses', 'bangkit', 'semangat', 'kader', 'gerindra', 'allinprabowo', 'dekade', 'mendingprabowo', 'terusmajubersamaprabowo']",sukses bangkit semangat kader gerindra allinprabowo dekade mendingprabowo terusmajubersamaprabowo
2256,1674369643283369984,2023-06-29 10:50:05,"Bogor, Indonesia",aryansptraa,"Prabowo Subianto menggelegar, bikin kader Gerindra penuh semangat! AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",Prabowo Subianto menggelegar bikin kader Gerindra penuh semangat AllInPrabowo dekade mendingprabowo terusmajubersamaprabowo,prabowo subianto menggelegar bikin kader gerindra penuh semangat allinprabowo dekade mendingprabowo terusmajubersamaprabowo,"['menggelegar', 'bikin', 'kader', 'gerindra', 'penuh', 'semangat', 'allinprabowo', 'dekade', 'mendingprabowo', 'terusmajubersamaprabowo']","['gelegar', 'bikin', 'kader', 'gerindra', 'penuh', 'semangat', 'allinprabowo', 'dekade', 'mendingprabowo', 'terusmajubersamaprabowo']",gelegar bikin kader gerindra penuh semangat allinprabowo dekade mendingprabowo terusmajubersamaprabowo
2257,1674369517290655745,2023-06-29 10:49:35,"Bogor, Indonesia",aryansptraa,"Wah, Prabowo Subianto bikin semangat kader Gerindra berkobar! AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo", Prabowo Subianto bikin semangat kader Gerindra berkobar AllInPrabowo dekade mendingprabowo terusmajubersamaprabowo, prabowo subianto bikin semangat kader gerindra berkobar allinprabowo dekade mendingprabowo terusmajubersamaprabowo,"['bikin', 'semangat', 'kader', 'gerindra', 'berkobar', 'allinprabowo', 'dekade', 'mendingprabowo', 'terusmajubersamaprabowo']","['bikin', 'semangat', 'kader', 'gerindra', 'kobar', 'allinprabowo', 'dekade', 'mendingprabowo', 'terusmajubersamaprabowo']",bikin semangat kader gerindra kobar allinprabowo dekade mendingprabowo terusmajubersamaprabowo
2258,1674776889297367042,2023-06-30 13:48:20,,ReginaMeye68568,"Sosok Prabowo Subianto itu seperti bengawan, yang mengalir hingga ke laut dan menghidupkan setiap makhluk yang dila… https://t.co/DmsxMFsw3g",Sosok Prabowo Subianto seperti bengawan yang mengalir hingga laut menghidupkan setiap makhluk yang dila,sosok prabowo subianto seperti bengawan yang mengalir hingga laut menghidupkan setiap makhluk yang dila,"['sosok', 'bengawan', 'mengalir', 'laut', 'menghidupkan', 'makhluk', 'dila']","['sosok', 'bengawan', 'alir', 'laut', 'hidup', 'makhluk', 'dila']",sosok bengawan alir laut hidup makhluk dila
2259,1674776445711962114,2023-06-30 13:46:35,Indonesia ,Imade_kun,"Ekslusif: Prabowo Subianto Bicara | Mata Najwa 
https://t.co/jjusEGAMEX",Ekslusif Prabowo Subianto Bicara Mata Najwa,ekslusif prabowo subianto bicara mata najwa,"['ekslusif', 'bicara', 'mata', 'najwa']","['ekslusif', 'bicara', 'mata', 'najwa']",ekslusif bicara mata najwa
2260,1674776439990935554,2023-06-30 13:46:33,,Pongky_SR,"Sosok Prabowo Subianto itu seperti bengawan, yang mengalir hingga ke laut dan menghidupkan setiap makhluk yang dila… https://t.co/LyhCe5PLRO",Sosok Prabowo Subianto seperti bengawan yang mengalir hingga laut menghidupkan setiap makhluk yang dila,sosok prabowo subianto seperti bengawan yang mengalir hingga laut menghidupkan setiap makhluk yang dila,"['sosok', 'bengawan', 'mengalir', 'laut', 'menghidupkan', 'makhluk', 'dila']","['sosok', 'bengawan', 'alir', 'laut', 'hidup', 'makhluk', 'dila']",sosok bengawan alir laut hidup makhluk dila
2261,1674775924687118338,2023-06-30 13:44:30,,JulioGarza78470,"Sosok Prabowo Subianto itu seperti bengawan, yang mengalir hingga ke laut dan menghidupkan setiap makhluk yang dila… https://t.co/owbCI5nel7",Sosok Prabowo Subianto seperti bengawan yang mengalir hingga laut menghidupkan setiap makhluk yang dila,sosok prabowo subianto seperti bengawan yang mengalir hingga laut menghidupkan setiap makhluk yang dila,"['sosok', 'bengawan', 'mengalir', 'laut', 'menghidupkan', 'makhluk', 'dila']","['sosok', 'bengawan', 'alir', 'laut', 'hidup', 'makhluk', 'dila']",sosok bengawan alir laut hidup makhluk dila
